單字	聲紐	呼	等	韻部	聲調	組	攝	江拼	聲母_定	韻母_定	聲調_定	IPA(寬)	聲母_定	韻母_定	聲調_定	IPA(嚴)	聲母_定	韻母_定	聲調_定	備註
宏	匣	合	二	耕	平	影	梗		w	ang	2		w	aŋ	22		w	ᴀŋ	22	
閎	匣	合	二	耕	平	影	梗		w	ang	2		w	aŋ	22		w	ᴀŋ	22	
弘	匣	合	一	登	平	影	曾		w	ang	2		w	aŋ	22		w	ᴀŋ	22	
橫	見	合	一	唐	平	見	宕		w	ang	2		w	aŋ	22		w	ᴀŋ	22	
竑									w	ang	2		w	aŋ	22		w	ᴀŋ	22	
挖	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A		w	at	7		w	at	23		w	ᴀt	23	
允	以	合	三	真A	上	以	臻		w	aen	1		w	ɐn	23		w	ɐn	23	
隕	云	合	三	真B	上	影	臻		w	aen	1		w	ɐn	23		w	ɐn	23	
醞	影	合	三	文	上	影	臻		w	aen	1		w	ɐn	23		w	ɐn	23	
蘊	影	合	三	文	上	影	臻		w	aen	1		w	ɐn	23		w	ɐn	23	
溫	影	合	一	魂	平	影	臻		w	aen	1		w	ɐn	23		w	ɐn	23	
塭	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A		w	aen	1		w	ɐn	23		w	ɐn	23	
允	以	合	三	真A	上	以	臻		w	aen	3		w	ɐn	35		w	ɐn	35	姓氏
尹	以	合	三	真A	上	以	臻		w	aen	3		w	ɐn	35		w	ɐn	35	姓氏
穩	影	合	一	魂	上	影	臻		w	aen	3		w	ɐn	35		w	ɐn	35	
勻	以	合	三	真A	平	以	臻		w	aen	2		w	ɐn	22		w	ɐn	22	
云	云	合	三	文	平	影	臻		w	aen	2		w	ɐn	22		w	ɐn	22	
芸	云	合	三	文	平	影	臻		w	aen	2		w	ɐn	22		w	ɐn	22	
耘	云	合	三	文	平	影	臻		w	aen	2		w	ɐn	22		w	ɐn	22	
雲	云	合	三	文	平	影	臻		w	aen	2		w	ɐn	22		w	ɐn	22	
渾	匣	合	一	魂	平	影	臻		w	aen	2		w	ɐn	22		w	ɐn	22	渾人，雄渾
魂	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A		w	aen	2		w	ɐn	22		w	ɐn	22	
暈	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A		w	aen	2		w	ɐn	22		w	ɐn	22	頭暈
尹	以	合	三	真A	上	以	臻		w	aen	2		w	ɐn	21		w	ɐn	21	
隕	云	合	三	真B	上	影	臻		w	aen	2		w	ɐn	21		w	ɐn	21	
暈	云	合	三	文	去	影	臻		w	aen	4		w	ɐn	31		w	ɐn	31	日暈
運	云	合	三	文	去	影	臻		w	aen	4		w	ɐn	31		w	ɐn	31	
韻	云	合	三	文	去	影	臻		w	aen	4		w	ɐn	31		w	ɐn	31	
渾	匣	合	一	魂	上	影	臻		w	aen	4		w	ɐn	31		w	ɐn	31	
混	匣	合	一	魂	上	影	臻		w	aen	4		w	ɐn	31		w	ɐn	31	
核	匣	開	三	耕	入	影	梗		w	aet	2		w	ɐt	21		w	ɐt	21	
鷸	以	合	三	真A	入	以	臻		w	aet	8		w	ɐt	31		w	ɐt	31	
核	匣	開	二	耕	入	影	梗		w	aet	8		w	ɐt	31		w	ɐt	31	
屈	見	合	三	文	入	見	臻		w	aet	6		w	ɐt	35		w	ɐt	35	
尉	影	合	三	文	入	影	臻		w	aet	6		w	ɐt	35		w	ɐt	35	
鬱	影	合	三	文	入	影	臻		w	aet	6		w	ɐt	35		w	ɐt	35	
熨	影	合	三	文	入	影	臻		w	aet	6		w	ɐt	35		w	ɐt	35	熨貼
窟	溪	合	一	魂	入	見	臻		w	aet	6		w	ɐt	35		w	ɐt	35	
猾	匣	合	二	山	入	影	山		w	et	8		w	ɛt	31		w	ɛt	31	
滑	匣	合	二	山	入	影	山		w	et	8		w	ɛt	31		w	ɛt	31	光滑
穢	影	合	三	廢	去	影	蟹		w	i	1		w	i	23		w	i	23	
委	影	合	三	支B	平	影	止		w	i	1		w	i	23		w	i	23	虛與委蛇，委委佗佗
威	影	合	三	微	平	影	止		w	i	1		w	i	23		w	i	23	
畏	影	合	三	微	去	影	止		w	i	1		w	i	23		w	i	23	
尉	影	合	三	微	去	影	止		w	i	1		w	i	23		w	i	23	
蔚	影	合	三	微	去	影	止		w	i	1		w	i	23		w	i	23	
慰	影	合	三	微	去	影	止		w	i	1		w	i	23		w	i	23	
喂	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A		w	i	1		w	i	23		w	i	23	
餵	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A		w	i	1		w	i	23		w	i	23	
毀	曉	合	三	支B	上	影	止		w	i	3		w	i	35		w	i	35	
逶	影	合	三	支B	平	影	止		w	i	3		w	i	35		w	i	35	
萎	影	合	三	支B	平	影	止		w	i	3		w	i	35		w	i	35	枯萎
委	影	合	三	支B	上	影	止		w	i	3		w	i	35		w	i	35	委託
喟	溪	合	三	脂B	去	見	止		w	i	3		w	i	35		w	i	35	
卉	曉	合	三	微	上	影	止		w	i	3		w	i	35		w	i	35	
偉	云	合	三	微	上	影	止		w	i	3		w	i	35		w	i	35	
葦	云	合	三	微	上	影	止		w	i	3		w	i	35		w	i	35	
瑋	云	合	三	微	上	影	止		w	i	3		w	i	35		w	i	35	
煒	云	合	三	微	上	影	止		w	i	3		w	i	35		w	i	35	
爲	云	合	三	支B	平	影	止		w	i	2		w	i	22		w	i	22	人爲
唯	以	合	三	脂A	平	以	止		w	i	2		w	i	22		w	i	22	
惟	以	合	三	脂A	平	以	止		w	i	2		w	i	22		w	i	22	
維	以	合	三	脂A	平	以	止		w	i	2		w	i	22		w	i	22	
遺	以	合	三	脂A	平	以	止		w	i	2		w	i	22		w	i	22	遺失
帷	云	合	三	脂B	平	影	止		w	i	2		w	i	22		w	i	22	
韋	云	合	三	微	平	影	止		w	i	2		w	i	22		w	i	22	
圍	云	合	三	微	平	影	止		w	i	2		w	i	22		w	i	22	
違	云	合	三	微	平	影	止		w	i	2		w	i	22		w	i	22	
桅	疑	合	一	灰	平	見	蟹		w	i	2		w	i	22		w	i	22	
緯	云	合	三	微	去	影	止		w	i	2		w	i	21		w	i	21	
偉	云	合	三	微	上	影	止		w	i	2		w	i	21		w	i	21	
葦	云	合	三	微	上	影	止		w	i	2		w	i	21		w	i	21	
瑋	云	合	三	微	上	影	止		w	i	2		w	i	21		w	i	21	
煒	云	合	三	微	上	影	止		w	i	2		w	i	21		w	i	21	
惠	匣	合	四	齊	去	影	蟹		w	i	4		w	i	31		w	i	31	
慧	匣	合	四	齊	去	影	蟹		w	i	4		w	i	31		w	i	31	
蕙	匣	合	四	齊	去	影	蟹		w	i	4		w	i	31		w	i	31	
衛	云	合	三	祭B	去	影	蟹		w	i	4		w	i	31		w	i	31	
爲	云	合	三	支B	去	影	止		w	i	4		w	i	31		w	i	31	爲何
彗	邪	合	三	脂A	去	精	止		w	i	4		w	i	31		w	i	31	
遺	以	合	三	脂A	去	以	止		w	i	4		w	i	31		w	i	31	贈遺
位	云	合	三	脂B	去	影	止		w	i	4		w	i	31		w	i	31	
諱	曉	合	三	微	去	影	止		w	i	4		w	i	31		w	i	31	
胃	云	合	三	微	去	影	止		w	i	4		w	i	31		w	i	31	
渭	云	合	三	微	去	影	止		w	i	4		w	i	31		w	i	31	
蝟	云	合	三	微	去	影	止		w	i	4		w	i	31		w	i	31	
謂	云	合	三	微	去	影	止		w	i	4		w	i	31		w	i	31	
域	云	合	三	蒸	入	影	曾		w	ik	8		w	ɪk	31		w	ɪk	31	
扔	日	開	三	蒸	平	日	曾		w	ing	1		w	ɪŋ	23		w	ɛeŋ	23	
榮	云	合	三	庚	平	影	梗		w	ing	2		w	ɪŋ	22		w	ɛeŋ	22	
嶸	云	合	三	庚	平	影	梗		w	ing	2		w	ɪŋ	22		w	ɛeŋ	22	
永	云	合	三	庚	上	影	梗		w	ing	2		w	ɪŋ	21		w	ɛeŋ	21	
泳	云	合	三	庚	去	影	梗		w	ing	4		w	ɪŋ	31		w	ɛeŋ	31	
詠	云	合	三	庚	去	影	梗		w	ing	4		w	ɪŋ	31		w	ɛeŋ	31	
潁	以	合	三	清A	上	以	梗		w	ing	4		w	ɪŋ	31		w	ɛeŋ	31	
穎	以	合	三	清A	上	以	梗		w	ing	4		w	ɪŋ	31		w	ɛeŋ	31	
媧	見	合	二	佳	平	見	蟹		w	o	1		w	ɔ	23		w	ɔ	23	
蝸	見	合	二	佳	平	見	蟹		w	o	1		w	ɔ	23		w	ɔ	23	
喔	影	開	二	江	入	影	江		w	o	1		w	ɔ	23		w	ɔ	23	
鍋	見	合	一	歌	平	見	果		w	o	1		w	ɔ	23		w	ɔ	23	
渦	影	合	一	歌	平	影	果		w	o	1		w	ɔ	23		w	ɔ	23	漩渦
窩	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A		w	o	1		w	ɔ	23		w	ɔ	23	
禾	匣	合	一	歌	平	影	果		w	o	2		w	ɔ	22		w	ɔ	22	
和	匣	合	一	歌	平	影	果		w	o	2		w	ɔ	22		w	ɔ	22	和諧
和	匣	合	一	歌	去	影	果		w	o	4		w	ɔ	31		w	ɔ	31	唱和
禍	匣	合	一	歌	上	影	果		w	o	4		w	ɔ	31		w	ɔ	31	
獲	匣	合	二	耕	入	影	梗		w	ok	8		w	ɔk	31		w	ɔk	31	
穫	匣	合	一	唐	入	影	宕		w	ok	8		w	ɔk	31		w	ɔk	31	
汪	影	合	一	唐	平	影	宕		w	ong	1		w	ɔŋ	23		w	ɔŋ	23	
枉	影	合	三	陽	上	影	宕		w	ong	3		w	ɔŋ	35		w	ɔŋ	35	
王	云	合	三	陽	平	影	宕		w	ong	2		w	ɔŋ	22		w	ɔŋ	22	國王
皇	匣	合	一	唐	平	影	宕		w	ong	2		w	ɔŋ	22		w	ɔŋ	22	
凰	匣	合	一	唐	平	影	宕		w	ong	2		w	ɔŋ	22		w	ɔŋ	22	
黃	匣	合	一	唐	平	影	宕		w	ong	2		w	ɔŋ	22		w	ɔŋ	22	
徨	匣	合	一	唐	平	影	宕		w	ong	2		w	ɔŋ	22		w	ɔŋ	22	
惶	匣	合	一	唐	平	影	宕		w	ong	2		w	ɔŋ	22		w	ɔŋ	22	
煌	匣	合	一	唐	平	影	宕		w	ong	2		w	ɔŋ	22		w	ɔŋ	22	
潢	匣	合	一	唐	平	影	宕		w	ong	2		w	ɔŋ	22		w	ɔŋ	22	
簧	匣	合	一	唐	平	影	宕		w	ong	2		w	ɔŋ	22		w	ɔŋ	22	
磺	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A		w	ong	2		w	ɔŋ	22		w	ɔŋ	22	
往	云	合	三	陽	上	影	宕		w	ong	2		w	ɔŋ	21		w	ɔŋ	21	
王	云	合	三	陽	去	影	宕		w	ong	4		w	ɔŋ	31		w	ɔŋ	31	王天下
旺	云	合	三	陽	去	影	宕		w	ong	4		w	ɔŋ	31		w	ɔŋ	31	
汙	云	合	三	虞	平	影	遇		w	u	1		w	u	23		w	u	23	
烏	影	開	一	模	平	影	遇		w	u	1		w	u	23		w	u	23	
嗚	影	開	一	模	平	影	遇		w	u	1		w	u	23		w	u	23	
惡	影	開	一	模	去	影	遇		w	u	1		w	u	23		w	u	23	可惡
污	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A		w	u	1		w	u	23		w	u	23	
滸	曉	開	一	模	上	影	遇		w	u	3		w	u	35		w	u	35	
塢	影	開	一	模	上	影	遇		w	u	3		w	u	35		w	u	35	山塢
摀	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A		w	u	3		w	u	35		w	u	35	
狐	匣	開	一	模	平	影	遇		w	u	2		w	u	22		w	u	22	
弧	匣	開	一	模	平	影	遇		w	u	2		w	u	22		w	u	22	
胡	匣	開	一	模	平	影	遇		w	u	2		w	u	22		w	u	22	
壺	匣	開	一	模	平	影	遇		w	u	2		w	u	22		w	u	22	
葫	匣	開	一	模	平	影	遇		w	u	2		w	u	22		w	u	22	
湖	匣	開	一	模	平	影	遇		w	u	2		w	u	22		w	u	22	
瑚	匣	開	一	模	平	影	遇		w	u	2		w	u	22		w	u	22	
糊	匣	開	一	模	平	影	遇		w	u	2		w	u	22		w	u	22	
蝴	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A		w	u	2		w	u	22		w	u	22	
鬍	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A		w	u	2		w	u	22		w	u	22	
芋	云	合	三	虞	平	影	遇		w	u	4		w	u	31		w	u	31	
瓠	匣	開	一	模	平	影	遇		w	u	4		w	u	31		w	u	31	
互	匣	開	一	模	去	影	遇		w	u	4		w	u	31		w	u	31	
護	匣	開	一	模	去	影	遇		w	u	4		w	u	31		w	u	31	
戶	匣	開	一	模	上	影	遇		w	u	4		w	u	31		w	u	31	
扈	匣	開	一	模	上	影	遇		w	u	4		w	u	31		w	u	31	
滬	匣	開	一	模	上	影	遇		w	u	4		w	u	31		w	u	31	
匯	溪	合	二	皆	平	見	蟹		w	ui	4		w	ui	31		w	uj	31	
允	以	合	三	真A	上	以	臻		w	un	1		w	un	23		w	un	23	又音
隕	云	合	三	真B	上	影	臻		w	un	1		w	un	23		w	un	23	又音
醞	影	合	三	文	上	影	臻		w	un	1		w	un	23		w	un	23	又音
蘊	影	合	三	文	上	影	臻		w	un	1		w	un	23		w	un	23	又音
溫	影	合	一	魂	平	影	臻		w	un	1		w	un	23		w	un	23	又音
塭	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A		w	un	1		w	un	23		w	un	23	又音
尹	以	合	三	真A	上	以	臻		w	un	3		w	un	35		w	un	35	姓氏，又音
穩	影	合	一	魂	上	影	臻		w	un	3		w	un	35		w	un	35	又音
勻	以	合	三	真A	平	以	臻		w	un	2		w	un	22		w	un	22	又音
云	云	合	三	文	平	影	臻		w	un	2		w	un	22		w	un	22	又音
芸	云	合	三	文	平	影	臻		w	un	2		w	un	22		w	un	22	又音
耘	云	合	三	文	平	影	臻		w	un	2		w	un	22		w	un	22	又音
雲	云	合	三	文	平	影	臻		w	un	2		w	un	22		w	un	22	又音
渾	匣	合	一	魂	平	影	臻		w	un	2		w	un	22		w	un	22	渾人，雄渾，又音
魂	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A		w	un	2		w	un	22		w	un	22	又音
暈	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A		w	un	2		w	un	22		w	un	22	頭暈，又音
尹	以	合	三	真A	上	以	臻		w	un	2		w	un	21		w	un	21	又音
隕	云	合	三	真B	上	影	臻		w	un	2		w	un	21		w	un	21	又音
暈	云	合	三	文	去	影	臻		w	un	4		w	un	31		w	un	31	日暈，又音
運	云	合	三	文	去	影	臻		w	un	4		w	un	31		w	un	31	又音
韻	云	合	三	文	去	影	臻		w	un	4		w	un	31		w	un	31	又音
渾	匣	合	一	魂	上	影	臻		w	un	4		w	un	31		w	un	31	又音
混	匣	合	一	魂	上	影	臻		w	un	4		w	un	31		w	un	31	又音
核	匣	開	三	耕	入	影	梗		w	ut	2		w	ut	21		w	ut	21	又音
鷸	以	合	三	真A	入	以	臻		w	ut	8		w	ut	31		w	ut	31	又音
核	匣	開	二	耕	入	影	梗		w	ut	8		w	ut	31		w	ut	31	又音
屈	見	合	三	文	入	見	臻		w	ut	6		w	ut	35		w	ut	35	又音
尉	影	合	三	文	入	影	臻		w	ut	6		w	ut	35		w	ut	35	又音
鬱	影	合	三	文	入	影	臻		w	ut	6		w	ut	35		w	ut	35	又音
熨	影	合	三	文	入	影	臻		w	ut	6		w	ut	35		w	ut	35	熨貼，又音
窟	溪	合	一	魂	入	見	臻		w	ut	6		w	ut	35		w	ut	35	又音
偎	影	合	一	灰	平	影	蟹		w	uai	1		w	uai	23		w	ʊᴀj	23	
徊	匣	合	一	灰	平	影	蟹		w	uai	2		w	uai	22		w	ʊᴀj	22	
回	匣	合	一	灰	平	影	蟹		w	uai	2		w	uai	22		w	ʊᴀj	22	
迴	匣	合	一	灰	平	影	蟹		w	uai	2		w	uai	22		w	ʊᴀj	22	
洄	匣	合	一	灰	平	影	蟹		w	uai	2		w	uai	22		w	ʊᴀj	22	
會	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A		w	uai	2		w	uai	21		w	ʊᴀj	21	會游泳
彙	云	合	三	微	去	影	止		w	uai	4		w	uai	31		w	ʊᴀj	31	
會	見	合	一	泰	去	見	蟹		w	uai	4		w	uai	31		w	ʊᴀj	31	會計
浣	匣	合	一	寒	上	影	山		w	uan	3		w	uan	35		w	ʊᴀn	35	
惋	影	合	一	寒	去	影	山		w	uan	3		w	uan	35		w	ʊᴀn	35	
腕	影	合	一	寒	去	影	山		w	uan	3		w	uan	35		w	ʊᴀn	35	
碗	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A		w	uan	3		w	uan	35		w	ʊᴀn	35	
援	云	合	三	元	平	影	山		w	uan	2		w	uan	22		w	ʊᴀn	22	
湲	匣	合	二	山	平	影	山		w	uan	2		w	uan	22		w	ʊᴀn	22	
桓	匣	合	一	寒	平	影	山		w	uan	2		w	uan	22		w	ʊᴀn	22	
渙	曉	合	一	泰	去	影	蟹		w	uan	4		w	uan	31		w	ʊᴀn	31	
瘓	透	合	一	寒	上	端	山		w	uan	4		w	uan	31		w	ʊᴀn	31	
換	匣	合	一	寒	去	影	山		w	uan	4		w	uan	31		w	ʊᴀn	31	
緩	匣	合	一	寒	上	影	山		w	uan	4		w	uan	31		w	ʊᴀn	31	
奐	曉	合	一	寒	去	影	山		w	uan	4		w	uan	31		w	ʊᴀn	31	
喚	曉	合	一	寒	去	影	山		w	uan	4		w	uan	31		w	ʊᴀn	31	
煥	曉	合	一	寒	去	影	山		w	uan	4		w	uan	31		w	ʊᴀn	31	
玩	疑	合	一	寒	去	見	山		w	uan	4		w	uan	31		w	ʊᴀn	31	玩弄
活	見	合	一	寒	入	見	山		w	uat	8		w	uat	31		w	ʊᴀt	31	
吒	知	開	二	麻	去	知	假		z	a	1		ʦ	a	23		ʦ	ᴀ	23	哪吒
渣	莊	開	二	麻	平	莊	假		z	a	1		ʦ	a	23		ʦ	ᴀ	23	
詐	莊	開	二	麻	去	莊	假		z	a	1		ʦ	a	23		ʦ	ᴀ	23	
榨	莊	開	二	麻	去	莊	假		z	a	1		ʦ	a	23		ʦ	ᴀ	23	
乍	崇	開	二	麻	去	莊	假		z	a	1		ʦ	a	23		ʦ	ᴀ	23	
查	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A		z	a	1		ʦ	a	23		ʦ	ᴀ	23	姓查
咱	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A		z	a	1		ʦ	a	23		ʦ	ᴀ	23	
喳	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A		z	a	1		ʦ	a	23		ʦ	ᴀ	23	
炸	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A		z	a	1		ʦ	a	23		ʦ	ᴀ	23	
債	莊	開	二	佳	去	莊	蟹		z	ai	1		ʦ	ai	23		ʦ	ᴀj	23	
齋	莊	開	二	皆	平	莊	蟹		z	ai	1		ʦ	ai	23		ʦ	ᴀj	23	
寨	崇	開	二	夬	去	莊	蟹		z	ai	4		ʦ	ai	31		ʦ	ᴀj	31	
擲	澄	開	三	清B	入	知	梗		z	ak	8		ʦ	ak	31		ʦ	ᴀk	31	
擇	澄	開	二	庚	入	知	梗		z	ak	8		ʦ	ak	31		ʦ	ᴀk	31	
澤	澄	開	二	庚	入	知	梗		z	ak	8		ʦ	ak	31		ʦ	ᴀk	31	
宅	澄	開	二	庚	入	知	梗		z	ak	8		ʦ	ak	31		ʦ	ᴀk	31	
摘	知	開	二	耕	入	知	梗		z	ak	8		ʦ	ak	31		ʦ	ᴀk	31	
側	莊	開	三	蒸	入	莊	曾		z	ak	6		ʦ	ak	35		ʦ	ᴀk	35	
嘖	莊	開	二	庚	入	莊	梗		z	ak	6		ʦ	ak	35		ʦ	ᴀk	35	
蚱	莊	開	二	庚	入	莊	梗		z	ak	6		ʦ	ak	35		ʦ	ᴀk	35	
窄	莊	開	二	庚	入	莊	梗		z	ak	6		ʦ	ak	35		ʦ	ᴀk	35	
責	莊	開	二	耕	入	莊	梗		z	ak	6		ʦ	ak	35		ʦ	ᴀk	35	
仄									z	ak	6		ʦ	ak	35		ʦ	ᴀk	35	
湛	澄	開	三	侵B	平	知	深		z	am	1		ʦ	am	23		ʦ	ᴀm	23	
蘸	莊	開	二	咸	去	莊	咸		z	am	1		ʦ	am	23		ʦ	ᴀm	23	
斬	莊	開	二	咸	上	莊	咸		z	am	3		ʦ	am	35		ʦ	ᴀm	35	
眨	莊	開	二	咸	入	莊	咸		z	am	3		ʦ	am	35		ʦ	ᴀm	35	
嶄	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A		z	am	3		ʦ	am	35		ʦ	ᴀm	35	
站	知	開	二	咸	去	知	咸		z	am	4		ʦ	am	31		ʦ	ᴀm	31	
盞	莊	開	二	山	上	莊	山		z	an	3		ʦ	an	35		ʦ	ᴀn	35	
綻	澄	開	二	山	去	知	山		z	an	4		ʦ	an	31		ʦ	ᴀn	31	
棧	崇	開	二	山	上	莊	山		z	an	4		ʦ	an	31		ʦ	ᴀn	31	
撰	崇	合	二	刪	上	莊	山		z	an	4		ʦ	an	31		ʦ	ᴀn	31	
賺	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A		z	an	4		ʦ	an	31		ʦ	ᴀn	31	
睜	從	開	三	清A	上	精	梗		z	ang	1		ʦ	aŋ	23		ʦ	ᴀŋ	23	
崢	崇	開	二	庚	平	莊	梗		z	ang	1		ʦ	aŋ	23		ʦ	ᴀŋ	23	
爭	莊	開	二	耕	平	莊	梗		z	ang	1		ʦ	aŋ	23		ʦ	ᴀŋ	23	
猙	莊	開	二	耕	平	莊	梗		z	ang	1		ʦ	aŋ	23		ʦ	ᴀŋ	23	
箏	莊	開	二	耕	平	莊	梗		z	ang	1		ʦ	aŋ	23		ʦ	ᴀŋ	23	
諍	莊	開	二	耕	去	莊	梗		z	ang	1		ʦ	aŋ	23		ʦ	ᴀŋ	23	
僧	心	開	一	登	平	精	曾		z	ang	1		ʦ	aŋ	23		ʦ	ᴀŋ	23	
掙	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A		z	ang	1		ʦ	aŋ	23		ʦ	ᴀŋ	23	掙脫
贈	從	開	一	登	去	精	曾		z	ang	4		ʦ	aŋ	31		ʦ	ᴀŋ	31	
掙	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A		z	ang	4		ʦ	aŋ	31		ʦ	ᴀŋ	31	掙錢
閘	見	開	一	談	入	見	咸		z	ap	8		ʦ	ap	31		ʦ	ᴀp	31	
砸	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A		z	ap	8		ʦ	ap	31		ʦ	ᴀp	31	
鍘	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A		z	ap	8		ʦ	ap	31		ʦ	ᴀp	31	
砸	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A		z	ap	7		ʦ	ap	23		ʦ	ᴀp	23	
扎	莊	開	二	山	入	莊	山		z	at	7		ʦ	at	23		ʦ	ᴀt	23	
紮	莊	開	二	山	入	莊	山		z	at	7		ʦ	at	23		ʦ	ᴀt	23	
札	莊	開	二	山	入	莊	山		z	at	7		ʦ	at	23		ʦ	ᴀt	23	
軋	影	開	二	山	入	影	山		z	at	7		ʦ	at	23		ʦ	ᴀt	23	
罩	知	開	二	肴	去	知	效		z	au	1		ʦ	au	23		ʦ	ᴀw	23	
蹧	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A		z	au	1		ʦ	au	23		ʦ	ᴀw	23	
肘	知	開	三	尤	上	知	流		z	au	3		ʦ	au	35		ʦ	ᴀw	35	
嘲	知	開	二	肴	平	知	效		z	au	3		ʦ	au	35		ʦ	ᴀw	35	
抓	莊	開	二	肴	平	莊	效		z	au	3		ʦ	au	35		ʦ	ᴀw	35	
爪	莊	開	二	肴	上	莊	效		z	au	3		ʦ	au	35		ʦ	ᴀw	35	
找	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A		z	au	3		ʦ	au	35		ʦ	ᴀw	35	
罩	知	開	二	肴	去	知	效		z	au	2		ʦ	au	21		ʦ	ᴀw	21	
驟	崇	開	三	尤	去	莊	流		z	au	4		ʦ	au	31		ʦ	ᴀw	31	
針	章	開	三	侵A	平	章	深		z	aem	1		ʦ	ɐm	23		ʦ	ɐm	23	
斟	章	開	三	侵A	平	章	深		z	aem	1		ʦ	ɐm	23		ʦ	ɐm	23	
枕	章	開	三	侵A	去	章	深		z	aem	1		ʦ	ɐm	23		ʦ	ɐm	23	枕戈待旦
枕	章	開	三	侵A	上	章	深		z	aem	3		ʦ	ɐm	35		ʦ	ɐm	35	枕頭
怎	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A		z	aem	3		ʦ	ɐm	35		ʦ	ɐm	35	
朕	澄	開	三	侵B	上	知	深		z	aem	4		ʦ	ɐm	31		ʦ	ɐm	31	
肫	章	合	三	真A	平	章	臻		z	aen	1		ʦ	ɐn	23		ʦ	ɐn	23	
諄	章	合	三	真A	平	章	臻		z	aen	1		ʦ	ɐn	23		ʦ	ɐn	23	
真	章	開	三	真A	平	章	臻		z	aen	1		ʦ	ɐn	23		ʦ	ɐn	23	
振	章	開	三	真A	平	章	臻		z	aen	1		ʦ	ɐn	23		ʦ	ɐn	23	
震	章	開	三	真A	去	章	臻		z	aen	1		ʦ	ɐn	23		ʦ	ɐn	23	
賑	章	開	三	真A	上	章	臻		z	aen	1		ʦ	ɐn	23		ʦ	ɐn	23	
屯	知	合	三	真B	平	知	臻		z	aen	1		ʦ	ɐn	23		ʦ	ɐn	23	
珍	知	開	三	真B	平	知	臻		z	aen	1		ʦ	ɐn	23		ʦ	ɐn	23	
鎮	知	開	三	真B	平	知	臻		z	aen	1		ʦ	ɐn	23		ʦ	ɐn	23	
雋	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A		z	aen	1		ʦ	ɐn	23		ʦ	ɐn	23	
圳	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A		z	aen	1		ʦ	ɐn	23		ʦ	ɐn	23	
准	章	合	三	真A	上	章	臻		z	aen	3		ʦ	ɐn	35		ʦ	ɐn	35	
準	章	合	三	真A	上	章	臻		z	aen	3		ʦ	ɐn	35		ʦ	ɐn	35	
陣	澄	開	三	真B	去	知	臻		z	aen	4		ʦ	ɐn	31		ʦ	ɐn	31	
汁	章	開	三	侵A	入	章	深		z	aep	6		ʦ	ɐp	35		ʦ	ɐp	35	
執	章	開	三	侵A	入	章	深		z	aep	6		ʦ	ɐp	35		ʦ	ɐp	35	
蟄	澄	開	三	侵B	入	知	深		z	aet	8		ʦ	ɐt	31		ʦ	ɐt	31	
姪	澄	開	三	真B	入	知	臻		z	aet	8		ʦ	ɐt	31		ʦ	ɐt	31	
窒	知	開	三	真B	入	知	臻		z	aet	8		ʦ	ɐt	31		ʦ	ɐt	31	
質	章	開	三	真A	入	章	臻		z	aet	6		ʦ	ɐt	35		ʦ	ɐt	35	物質
怵	徹	合	三	真B	入	知	臻		z	aet	6		ʦ	ɐt	35		ʦ	ɐt	35	
晝	知	開	三	尤	去	知	流		z	aeu	1		ʦ	ɐu	23		ʦ	ɐu	23	
舟	章	開	三	尤	平	章	流		z	aeu	1		ʦ	ɐu	23		ʦ	ɐu	23	
