單字	粵拼	聲母_定	韻母_定	聲調_定	IPA	聲母_定	韻母_定	聲調_定	備註
蛙		w	aa	1		w	a	23	
娃		w	aa	1		w	a	23	
哇		w	aa	1		w	a	23	
嘩		w	aa	1		w	a	23	
華		w	aa	4		w	a	22	中華
樺		w	aa	4		w	a	22	
嘩		w	aa	4		w	a	22	
華		w	aa	6		w	a	31	華山
話		w	aa	6		w	a	31	
畫		w	aa	6		w	a	31	
歪		w	aai	1		w	ai	23	
淮		w	aai	4		w	ai	22	
槐		w	aai	4		w	ai	22	
懷		w	aai	4		w	ai	22	
踝		w	aai	5		w	ai	21	
壞		w	aai	6		w	ai	31	
畫		w	aak	8		w	ak	31	畫圖
劃		w	aak	8		w	ak	31	
或		w	aak	8		w	ak	31	
惑		w	aak	8		w	ak	31	
挽		w	aan	1		w	an	23	
輓		w	aan	1		w	an	23	
彎		w	aan	1		w	an	23	
灣		w	aan	1		w	an	23	
玩		w	aan	2		w	an	35	去玩
灣		w	aan	4		w	an	22	南灣，地名
寰		w	aan	4		w	an	22	
環		w	aan	4		w	an	22	
鬟		w	aan	4		w	an	22	
頑		w	aan	4		w	an	22	頑固
嬛		w	aan	4		w	an	22	嫏嬛
幻		w	aan	6		w	an	31	
患		w	aan	6		w	an	31	
宏		w	aang	4		w	aŋ	22	
閎		w	aang	4		w	aŋ	22	
弘		w	aang	4		w	aŋ	22	
橫		w	aang	4		w	aŋ	22	
竑		w	aang	4		w	aŋ	22	
挖		w	aat	7B		w	at	23	
允		w	an	1		w	ɐn	23	
隕		w	an	1		w	ɐn	23	
醞		w	an	1		w	ɐn	23	
蘊		w	an	1		w	ɐn	23	
溫		w	an	1		w	ɐn	23	
塭		w	an	1		w	ɐn	23	
允		w	an	2		w	ɐn	35	姓氏
尹		w	an	2		w	ɐn	35	姓氏
穩		w	an	2		w	ɐn	35	
勻		w	an	4		w	ɐn	22	
云		w	an	4		w	ɐn	22	
芸		w	an	4		w	ɐn	22	
耘		w	an	4		w	ɐn	22	
雲		w	an	4		w	ɐn	22	
渾		w	an	4		w	ɐn	22	渾人，雄渾
魂		w	an	4		w	ɐn	22	
暈		w	an	4		w	ɐn	22	頭暈
尹		w	an	5		w	ɐn	21	
隕		w	an	5		w	ɐn	21	
暈		w	an	6		w	ɐn	31	日暈
運		w	an	6		w	ɐn	31	
韻		w	an	6		w	ɐn	31	
渾		w	an	6		w	ɐn	31	
混		w	an	6		w	ɐn	31	
核		w	at	5		w	ɐt	21	
鷸		w	at	8		w	ɐt	31	
核		w	at	8		w	ɐt	31	
屈		w	at	7A		w	ɐt	35	
尉		w	at	7A		w	ɐt	35	
鬱		w	at	7A		w	ɐt	35	
熨		w	at	7A		w	ɐt	35	熨貼
窟		w	at	7A		w	ɐt	35	
還		w	en	4		w	ɛn	22	
猾		w	et	8		w	ɛt	31	
滑		w	et	8		w	ɛt	31	光滑
穢		w	i	1		w	i	23	
委		w	i	1		w	i	23	虛與委蛇，委委佗佗
威		w	i	1		w	i	23	
畏		w	i	1		w	i	23	
尉		w	i	1		w	i	23	
蔚		w	i	1		w	i	23	
慰		w	i	1		w	i	23	
喂		w	i	1		w	i	23	
餵		w	i	1		w	i	23	
毀		w	i	2		w	i	35	
逶		w	i	2		w	i	35	
萎		w	i	2		w	i	35	枯萎
委		w	i	2		w	i	35	委託
喟		w	i	2		w	i	35	
卉		w	i	2		w	i	35	
偉		w	i	2		w	i	35	
葦		w	i	2		w	i	35	
瑋		w	i	2		w	i	35	
煒		w	i	2		w	i	35	
緯		w	i	2		w	i	35	
爲		w	i	4		w	i	22	人爲
唯		w	i	4		w	i	22	
惟		w	i	4		w	i	22	
維		w	i	4		w	i	22	
遺		w	i	4		w	i	22	遺失
帷		w	i	4		w	i	22	
韋		w	i	4		w	i	22	
圍		w	i	4		w	i	22	
違		w	i	4		w	i	22	
桅		w	i	4		w	i	22	
偉		w	i	5		w	i	21	
葦		w	i	5		w	i	21	
瑋		w	i	5		w	i	21	
煒		w	i	5		w	i	21	
惠		w	i	6		w	i	31	
慧		w	i	6		w	i	31	
蕙		w	i	6		w	i	31	
衛		w	i	6		w	i	31	
爲		w	i	6		w	i	31	爲何
彗		w	i	6		w	i	31	
遺		w	i	6		w	i	31	贈遺
位		w	i	6		w	i	31	
諱		w	i	6		w	i	31	
胃		w	i	6		w	i	31	
渭		w	i	6		w	i	31	
蝟		w	i	6		w	i	31	
謂		w	i	6		w	i	31	
域		w	ik	8		w	ɪk	31	
扔		w	ing	2		w	ɪŋ	45	
榮		w	ing	4		w	ɪŋ	22	
嶸		w	ing	4		w	ɪŋ	22	
永		w	ing	5		w	ɪŋ	21	
泳		w	ing	6		w	ɪŋ	31	
詠		w	ing	6		w	ɪŋ	31	
潁		w	ing	6		w	ɪŋ	31	
穎		w	ing	6		w	ɪŋ	31	
媧		w	o	1		w	ɔ	23	
蝸		w	o	1		w	ɔ	23	
喔		w	o	1		w	ɔ	23	
鍋		w	o	1		w	ɔ	23	
渦		w	o	1		w	ɔ	23	漩渦
窩		w	o	1		w	ɔ	23	
禾		w	o	4		w	ɔ	22	
和		w	o	4		w	ɔ	22	和諧
和		w	o	6		w	ɔ	31	唱和
禍		w	o	6		w	ɔ	31	
獲		w	ok	8		w	ɔk	31	
穫		w	ok	8		w	ɔk	31	
汪		w	ong	1		w	ɔŋ	23	
枉		w	ong	2		w	ɔŋ	35	
王		w	ong	4		w	ɔŋ	22	國王
皇		w	ong	4		w	ɔŋ	22	
凰		w	ong	4		w	ɔŋ	22	
黃		w	ong	4		w	ɔŋ	22	
徨		w	ong	4		w	ɔŋ	22	
惶		w	ong	4		w	ɔŋ	22	
煌		w	ong	4		w	ɔŋ	22	
潢		w	ong	4		w	ɔŋ	22	
簧		w	ong	4		w	ɔŋ	22	
磺		w	ong	4		w	ɔŋ	22	
往		w	ong	5		w	ɔŋ	21	
王		w	ong	6		w	ɔŋ	31	王天下
旺		w	ong	6		w	ɔŋ	31	
汙		w	u	1		w	u	23	
烏		w	u	1		w	u	23	
嗚		w	u	1		w	u	23	
惡		w	u	1		w	u	23	可惡
污		w	u	1		w	u	23	
滸		w	u	2		w	u	35	
塢		w	u	2		w	u	35	山塢
摀		w	u	2		w	u	35	
狐		w	u	4		w	u	22	
弧		w	u	4		w	u	22	
胡		w	u	4		w	u	22	
壺		w	u	4		w	u	22	
葫		w	u	4		w	u	22	
湖		w	u	4		w	u	22	
瑚		w	u	4		w	u	22	
糊		w	u	4		w	u	22	
蝴		w	u	4		w	u	22	
鬍		w	u	4		w	u	22	
芋		w	u	5		w	u	21	變調
芋		w	u	6		w	u	31	
瓠		w	u	6		w	u	31	
互		w	u	6		w	u	31	
護		w	u	6		w	u	31	
戶		w	u	6		w	u	31	
扈		w	u	6		w	u	31	
滬		w	u	6		w	u	31	
匯		w	ui	6		w	ui	31	
允		w	un	1		w	un	23	又音
隕		w	un	1		w	un	23	又音
醞		w	un	1		w	un	23	又音
蘊		w	un	1		w	un	23	又音
溫		w	un	1		w	un	23	又音
塭		w	un	1		w	un	23	又音
尹		w	un	2		w	un	35	姓氏，又音
穩		w	un	2		w	un	35	又音
勻		w	un	4		w	un	22	又音
云		w	un	4		w	un	22	又音
芸		w	un	4		w	un	22	又音
耘		w	un	4		w	un	22	又音
雲		w	un	4		w	un	22	又音
渾		w	un	4		w	un	22	渾人，雄渾，又音
魂		w	un	4		w	un	22	又音
暈		w	un	4		w	un	22	頭暈，又音
尹		w	un	5		w	un	21	又音
隕		w	un	5		w	un	21	又音
暈		w	un	6		w	un	31	日暈，又音
運		w	un	6		w	un	31	又音
韻		w	un	6		w	un	31	又音
渾		w	un	6		w	un	31	又音
混		w	un	6		w	un	31	又音
核		w	ut	5		w	ut	21	又音
鷸		w	ut	8		w	ut	31	又音
核		w	ut	8		w	ut	31	又音
屈		w	ut	7A		w	ut	35	又音
尉		w	ut	7A		w	ut	35	又音
鬱		w	ut	7A		w	ut	35	又音
熨		w	ut	7A		w	ut	35	熨貼，又音
窟		w	ut	7A		w	ut	35	又音
偎		w	waai	1		w	uai	23	
徊		w	waai	4		w	uai	22	
回		w	waai	4		w	uai	22	
迴		w	waai	4		w	uai	22	
洄		w	waai	4		w	uai	22	
會		w	waai	5		w	uai	21	會游泳
彙		w	waai	6		w	uai	31	
會		w	waai	6		w	uai	31	會計
浣		w	waan	2		w	uan	35	
惋		w	waan	2		w	uan	35	
腕		w	waan	2		w	uan	35	
碗		w	waan	2		w	uan	35	
援		w	waan	4		w	uan	22	
湲		w	waan	4		w	uan	22	
桓		w	waan	4		w	uan	22	
渙		w	waan	6		w	uan	31	
瘓		w	waan	6		w	uan	31	
換		w	waan	6		w	uan	31	
緩		w	waan	6		w	uan	31	
奐		w	waan	6		w	uan	31	
喚		w	waan	6		w	uan	31	
煥		w	waan	6		w	uan	31	
玩		w	waan	6		w	uan	31	玩弄
活		w	waat	8		w	uat	31	
吒		z	aa	1		ʦ	a	23	哪吒
渣		z	aa	1		ʦ	a	23	
詐		z	aa	1		ʦ	a	23	
榨		z	aa	1		ʦ	a	23	
乍		z	aa	1		ʦ	a	23	
查		z	aa	1		ʦ	a	23	姓查
咱		z	aa	1		ʦ	a	23	
喳		z	aa	1		ʦ	a	23	
炸		z	aa	1		ʦ	a	23	
債		z	aai	1		ʦ	ai	23	
齋		z	aai	1		ʦ	ai	23	
寨		z	aai	6		ʦ	ai	31	
擲		z	aak	8		ʦ	ak	31	
擇		z	aak	8		ʦ	ak	31	
澤		z	aak	8		ʦ	ak	31	
宅		z	aak	8		ʦ	ak	31	
摘		z	aak	8		ʦ	ak	31	
側		z	aak	7A		ʦ	ak	35	
鯽		z	aak	7A		ʦ	ak	35	鯽魚，白讀
鰂		z	aak	7A		ʦ	ak	35	鯽魚
嘖		z	aak	7A		ʦ	ak	35	
蚱		z	aak	7A		ʦ	ak	35	
窄		z	aak	7A		ʦ	ak	35	
責		z	aak	7A		ʦ	ak	35	
仄		z	aak	7A		ʦ	ak	35	
湛		z	aam	1		ʦ	am	23	
蘸		z	aam	1		ʦ	am	23	
斬		z	aam	2		ʦ	am	35	
眨		z	aam	2		ʦ	am	35	
嶄		z	aam	2		ʦ	am	35	
站		z	aam	6		ʦ	am	31	
盞		z	aan	2		ʦ	an	35	
綻		z	aan	6		ʦ	an	31	
棧		z	aan	6		ʦ	an	31	
撰		z	aan	6		ʦ	an	31	
賺		z	aan	6		ʦ	an	31	
睜		z	aang	1		ʦ	aŋ	23	
崢		z	aang	1		ʦ	aŋ	23	
爭		z	aang	1		ʦ	aŋ	23	
猙		z	aang	1		ʦ	aŋ	23	
箏		z	aang	1		ʦ	aŋ	23	
諍		z	aang	1		ʦ	aŋ	23	
僧		z	aang	1		ʦ	aŋ	23	
掙		z	aang	1		ʦ	aŋ	23	掙脫
贈		z	aang	6		ʦ	aŋ	31	
掙		z	aang	6		ʦ	aŋ	31	掙錢
閘		z	aap	8		ʦ	ap	31	
砸		z	aap	8		ʦ	ap	31	
鍘		z	aap	8		ʦ	ap	31	
砸		z	aap	7B		ʦ	ap	23	
扎		z	aat	7B		ʦ	at	23	
紮		z	aat	7B		ʦ	at	23	
札		z	aat	7B		ʦ	at	23	
軋		z	aat	7B		ʦ	at	23	
罩		z	aau	1		ʦ	au	23	
蹧		z	aau	1		ʦ	au	23	
肘		z	aau	2		ʦ	au	35	
嘲		z	aau	2		ʦ	au	35	
抓		z	aau	2		ʦ	au	35	
爪		z	aau	2		ʦ	au	35	
找		z	aau	2		ʦ	au	35	
罩		z	aau	5		ʦ	au	21	
驟		z	aau	6		ʦ	au	31	
針		z	am	1		ʦ	ɐm	23	
斟		z	am	1		ʦ	ɐm	23	
枕		z	am	1		ʦ	ɐm	23	枕戈待旦
枕		z	am	2		ʦ	ɐm	35	枕頭
怎		z	am	2		ʦ	ɐm	35	
針		z	am	5		ʦ	ɐm	21	打針，變調
砧		z	am	5		ʦ	ɐm	21	砧板
朕		z	am	6		ʦ	ɐm	31	
肫		z	an	1		ʦ	ɐn	23	
諄		z	an	1		ʦ	ɐn	23	
真		z	an	1		ʦ	ɐn	23	
振		z	an	1		ʦ	ɐn	23	
震		z	an	1		ʦ	ɐn	23	
賑		z	an	1		ʦ	ɐn	23	
屯		z	an	1		ʦ	ɐn	23	
珍		z	an	1		ʦ	ɐn	23	
鎮		z	an	1		ʦ	ɐn	23	
雋		z	an	1		ʦ	ɐn	23	
圳		z	an	1		ʦ	ɐn	23	
准		z	an	2		ʦ	ɐn	35	
準		z	an	2		ʦ	ɐn	35	
陣		z	an	6		ʦ	ɐn	31	
汁		z	ap	7A		ʦ	ɐp	35	
執		z	ap	7A		ʦ	ɐp	35	
蟄		z	at	8		ʦ	ɐt	31	
姪		z	at	8		ʦ	ɐt	31	
窒		z	at	8		ʦ	ɐt	31	
質		z	at	7A		ʦ	ɐt	35	物質
怵		z	at	7A		ʦ	ɐt	35	
晝		z	au	1		ʦ	ɐu	23	
舟		z	au	1		ʦ	ɐu	23	
州		z	au	1		ʦ	ɐu	23	
周		z	au	1		ʦ	ɐu	23	
洲		z	au	1		ʦ	ɐu	23	
啁		z	au	1		ʦ	ɐu	23	
揪		z	au	1		ʦ	ɐu	23	
週		z	au	1		ʦ	ɐu	23	
宙		z	au	6		ʦ	ɐu	31	
冑		z	au	6		ʦ	ɐu	31	
紂		z	au	6		ʦ	ɐu	31	
置		z	i	1		ʦ	i	23	
之		z	i	1		ʦ	i	23	
芝		z	i	1		ʦ	i	23	
識		z	i	1		ʦ	i	23	默而識之
志		z	i	1		ʦ	i	23	
誌		z	i	1		ʦ	i	23	
吱		z	i	1		ʦ	i	23	
氏		z	i	1		ʦ	i	23	月氏
支		z	i	1		ʦ	i	23	
枝		z	i	1		ʦ	i	23	
肢		z	i	1		ʦ	i	23	
知		z	i	1		ʦ	i	23	知識
蜘		z	i	1		ʦ	i	23	
智		z	i	1		ʦ	i	23	
脂		z	i	1		ʦ	i	23	
至		z	i	1		ʦ	i	23	
摯		z	i	1		ʦ	i	23	
緻		z	i	1		ʦ	i	23	
胝		z	i	1		ʦ	i	23	
致		z	i	1		ʦ	i	23	
豬		z	i	1		ʦ	i	23	
著		z	i	1		ʦ	i	23	顯著
諸		z	i	1		ʦ	i	23	
株		z	i	1		ʦ	i	23	
蛛		z	i	1		ʦ	i	23	
駐		z	i	1		ʦ	i	23	
朱		z	i	1		ʦ	i	23	
侏		z	i	1		ʦ	i	23	
珠		z	i	1		ʦ	i	23	
注		z	i	1		ʦ	i	23	
蛀		z	i	1		ʦ	i	23	
註		z	i	1		ʦ	i	23	
鑄		z	i	1		ʦ	i	23	
茱		z	i	1		ʦ	i	23	
齊		z	i	1		ʦ	i	23	齊衰
藷		z	i	1		ʦ	i	23	藷蔗
銖		z	i	1		ʦ	i	23	
徵		z	i	2		ʦ	i	35	古代五音之一
止		z	i	2		ʦ	i	35	
址		z	i	2		ʦ	i	35	
趾		z	i	2		ʦ	i	35	
祉		z	i	2		ʦ	i	35	
只		z	i	2		ʦ	i	35	
枳		z	i	2		ʦ	i	35	
咫		z	i	2		ʦ	i	35	
紙		z	i	2		ʦ	i	35	
旨		z	i	2		ʦ	i	35	
指		z	i	2		ʦ	i	35	
拄		z	i	2		ʦ	i	35	
主		z	i	2		ʦ	i	35	
祇		z	i	2		ʦ	i	35	同“只有”的“只”
煮		z	i	2		ʦ	i	35	
治		z	i	6		ʦ	i	31	
稚		z	i	6		ʦ	i	31	
質		z	i	6		ʦ	i	31	人質
住		z	i	6		ʦ	i	31	
遮		z	iaa	1		ʦ	ia	23	
蔗		z	iaa	1		ʦ	ia	23	
這		z	iaa	1		ʦ	ia	23	
者		z	iaa	2		ʦ	ia	35	
著		z	iaak	8		ʦ	iak	31	著涼
炙		z	iaak	7B		ʦ	iak	23	
隻		z	iaak	7B		ʦ	iak	23	
著		z	iaak	7B		ʦ	iak	23	著衫
勺		z	iaak	7B		ʦ	iak	23	
灼		z	iaak	7B		ʦ	iak	23	
酌		z	iaak	7B		ʦ	iak	23	
佔		z	iaam	1		ʦ	iam	23	
詹		z	iaam	1		ʦ	iam	23	
瞻		z	iaam	1		ʦ	iam	23	
占		z	iaam	1		ʦ	iam	23	
粘		z	iaam	1		ʦ	iam	23	
沾		z	iaam	1		ʦ	iam	23	
正		z	iaang	1		ʦ	iaŋ	23	好正，白讀
仗		z	iaang	1		ʦ	iaŋ	23	打仗
張		z	iaang	1		ʦ	iaŋ	23	
漲		z	iaang	1		ʦ	iaŋ	23	
帳		z	iaang	1		ʦ	iaŋ	23	
脹		z	iaang	1		ʦ	iaŋ	23	
章		z	iaang	1		ʦ	iaŋ	23	
彰		z	iaang	1		ʦ	iaŋ	23	
漳		z	iaang	1		ʦ	iaŋ	23	
璋		z	iaang	1		ʦ	iaŋ	23	
樟		z	iaang	1		ʦ	iaŋ	23	
障		z	iaang	1		ʦ	iaŋ	23	
蟑		z	iaang	1		ʦ	iaŋ	23	
賬		z	iaang	1		ʦ	iaŋ	23	
長		z	iaang	2		ʦ	iaŋ	35	長大
掌		z	iaang	2		ʦ	iaŋ	35	
鄭		z	iaang	6		ʦ	iaŋ	31	
仗		z	iaang	6		ʦ	iaŋ	31	仗義
丈		z	iaang	6		ʦ	iaŋ	31	
杖		z	iaang	6		ʦ	iaŋ	31	
囁		z	iaap	7B		ʦ	iap	23	
輒		z	iaap	7B		ʦ	iap	23	
摺		z	iaap	7B		ʦ	iap	23	
招		z	iaau	1		ʦ	iau	23	
照		z	iaau	1		ʦ	iau	23	
朝		z	iaau	1		ʦ	iau	23	朝夕
礁		z	iaau	1		ʦ	iau	23	
沼		z	iaau	2		ʦ	iau	35	
朝		z	iaau	4		ʦ	iau	22	朝早
召		z	iaau	6		ʦ	iau	31	召喚
趙		z	iaau	6		ʦ	iau	31	
值		z	ik	8		ʦ	ɪk	31	
植		z	ik	8		ʦ	ɪk	31	
直		z	ik	8		ʦ	ɪk	31	
殖		z	ik	8		ʦ	ɪk	31	
矽		z	ik	8		ʦ	ɪk	31	
織		z	ik	7A		ʦ	ɪk	35	
職		z	ik	7A		ʦ	ɪk	35	
仄		z	ik	7A		ʦ	ɪk	35	
氈		z	in	1		ʦ	in	23	
顫		z	in	1		ʦ	in	23	
戰		z	in	1		ʦ	in	23	
磚		z	in	1		ʦ	in	23	
闡		z	in	2		ʦ	in	35	
展		z	in	2		ʦ	in	35	
輾		z	in	2		ʦ	in	35	輾轉
征		z	ing	1		ʦ	ɪŋ	23	
怔		z	ing	1		ʦ	ɪŋ	23	
正		z	ing	1		ʦ	ɪŋ	23	正月
政		z	ing	1		ʦ	ɪŋ	23	
貞		z	ing	1		ʦ	ɪŋ	23	
楨		z	ing	1		ʦ	ɪŋ	23	
禎		z	ing	1		ʦ	ɪŋ	23	
偵		z	ing	1		ʦ	ɪŋ	23	
癥		z	ing	1		ʦ	ɪŋ	23	
徵		z	ing	1		ʦ	ɪŋ	23	徵求
蒸		z	ing	1		ʦ	ɪŋ	23	
證		z	ing	1		ʦ	ɪŋ	23	
症		z	ing	1		ʦ	ɪŋ	23	
整		z	ing	2		ʦ	ɪŋ	35	
剩		z	ing	6		ʦ	ɪŋ	31	
拙		z	it	7B		ʦ	it	23	骨折
折		z	it	7B		ʦ	it	23	
浙		z	it	7B		ʦ	it	23	
哲		z	it	7B		ʦ	it	23	
茁		z	it	7B		ʦ	it	23	
櫛		z	it	7B		ʦ	it	23	
叕		z	it	7B		ʦ	it	23	
阻		z	o	2		ʦ	ɔ	35	
俎		z	o	2		ʦ	ɔ	35	
助		z	o	6		ʦ	ɔ	31	
制		z	oi	1		ʦ	ɔi	23	
製		z	oi	1		ʦ	ɔi	23	
掣		z	oi	1		ʦ	ɔi	23	
滯		z	oi	6		ʦ	ɔi	31	
擢		z	ok	8		ʦ	ɔk	31	
浞		z	ok	8		ʦ	ɔk	31	
濯		z	ok	8		ʦ	ɔk	31	
捉		z	ok	7A		ʦ	ɔk	35	
妝		z	ong	1		ʦ	ɔŋ	23	
莊		z	ong	1		ʦ	ɔŋ	23	
裝		z	ong	1		ʦ	ɔŋ	23	
壯		z	ong	1		ʦ	ɔŋ	23	
庄		z	ong	1		ʦ	ɔŋ	23	
樁		z	ong	1		ʦ	ɔŋ	23	
狀		z	ong	6		ʦ	ɔŋ	31	
撞		z	ong	6		ʦ	ɔŋ	31	
僮		z	ong	6		ʦ	ɔŋ	31	僮族
鄒		z	ou	1		ʦ	ou	23	
皺		z	ou	1		ʦ	ou	23	
縐		z	ou	1		ʦ	ou	23	
咒		z	ou	1		ʦ	ou	23	
做		z	u	6		ʦ	u	31	又音
惴		z	ui	1		ʦ	ui	23	
錐		z	ui	1		ʦ	ui	23	
椎		z	ui	1		ʦ	ui	23	脊椎
追		z	ui	1		ʦ	ui	23	
贅		z	ui	6		ʦ	ui	31	
綴		z	ui	6		ʦ	ui	31	點綴
墜		z	ui	6		ʦ	ui	31	
軸		z	uk	8		ʦ	ʊk	31	
逐		z	uk	8		ʦ	ʊk	31	
屬		z	uk	8		ʦ	ʊk	31	屬文
濁		z	uk	8		ʦ	ʊk	31	
筑		z	uk	7A		ʦ	ʊk	35	
竹		z	uk	7A		ʦ	ʊk	35	
築		z	uk	7A		ʦ	ʊk	35	
粥		z	uk	7A		ʦ	ʊk	35	
燭		z	uk	7A		ʦ	ʊk	35	
囑		z	uk	7A		ʦ	ʊk	35	
矚		z	uk	7A		ʦ	ʊk	35	
觸		z	uk	7A		ʦ	ʊk	35	
鐲		z	uk	7A		ʦ	ʊk	35	
祝		z	uk	7A		ʦ	ʊk	35	
捉		z	uk	7A		ʦ	ʊk	35	
竺		z	uk	7A		ʦ	ʊk	35	
中		z	ung	1		ʦ	ʊŋ	23	
忠		z	ung	1		ʦ	ʊŋ	23	
終		z	ung	1		ʦ	ʊŋ	23	
螽		z	ung	1		ʦ	ʊŋ	23	
眾		z	ung	1		ʦ	ʊŋ	23	
忪		z	ung	1		ʦ	ʊŋ	23	怔忪
鍾		z	ung	1		ʦ	ʊŋ	23	
鐘		z	ung	1		ʦ	ʊŋ	23	
種		z	ung	1		ʦ	ʊŋ	23	種植
棕		z	ung	1		ʦ	ʊŋ	23	
腫		z	ung	2		ʦ	ʊŋ	35	
種		z	ung	2		ʦ	ʊŋ	35	種子
踵		z	ung	2		ʦ	ʊŋ	35	
舂		z	ung	2		ʦ	ʊŋ	35	
仲		z	ung	6		ʦ	ʊŋ	31	
重		z	ung	6		ʦ	ʊŋ	31	重要
頌		z	ung	6		ʦ	ʊŋ	31	
做		z	uo	6		ʦ	uɔ	31	又音
專		z	waan	1		ʦ	uan	23	
轉		z	waan	1		ʦ	uan	23	自轉
轉		z	waan	2		ʦ	uan	35	轉變
傳		z	waan	6		ʦ	uan	31	傳奇
轉		z	waan	6		ʦ	uan	31	
啜		z	waat	7B		ʦ	uat	23	
輟		z	waat	7B		ʦ	uat	23	
綴		z	waat	7B		ʦ	uat	23	綴足
打			aa	2		ʔ	a	35	
就			aa	2		ʔ	a	35	
矣			aa	2		ʔ	a	35	
帶			aai	1		ʔ	ai	23	
戴			aai	1		ʔ	ai	23	
歹			aai	2		ʔ	ai	35	
帶			aai	5		ʔ	ai	21	
大			aai	6		ʔ	ai	31	
特			aak	8		ʔ	ak	31	
得			aak	7A		ʔ	ak	35	
德			aak	7A		ʔ	ak	35	
得			aak	7B		ʔ	ak	23	得知隨
眈			aam	1		ʔ	am	23	
耽			aam	1		ʔ	am	23	
擔			aam	1		ʔ	am	23	
膽			aam	2		ʔ	am	35	
澹			aam	6		ʔ	am	31	
淡			aam	6		ʔ	am	31	冷淡
誕			aan	1		ʔ	an	23	
丹			aan	1		ʔ	an	23	
單			aan	1		ʔ	an	23	單純
殫			aan	1		ʔ	an	23	
旦			aan	1		ʔ	an	23	
但			aan	6		ʔ	an	31	
憚			aan	6		ʔ	an	31	
彈			aan	6		ʔ	an	31	彈丸
蛋			aan	6		ʔ	an	31	
撢			aan	6		ʔ	an	31	雞毛撢子
瞪			aang	1		ʔ	aŋ	23	
登			aang	1		ʔ	aŋ	23	
凳			aang	1		ʔ	aŋ	23	
燈			aang	1		ʔ	aŋ	23	
等			aang	2		ʔ	aŋ	35	
蹬			aang	6		ʔ	aŋ	31	
鄧			aang	6		ʔ	aŋ	31	
沓			aap	8		ʔ	ap	31	
踏			aap	8		ʔ	ap	31	
蹋			aap	8		ʔ	ap	31	
拓			aap	8		ʔ	ap	31	拓本
答			aap	7B		ʔ	ap	23	
搭			aap	7B		ʔ	ap	23	
達			aat	8		ʔ	at	31	
刀			aau	1		ʔ	au	23	
到			aau	1		ʔ	au	23	
倒			aau	1		ʔ	au	23	
叨			aau	1		ʔ	au	23	嘮叨
闍			aau	1		ʔ	au	23	
島			aau	2		ʔ	au	35	
擣			aau	2		ʔ	au	35	
倒			aau	2		ʔ	au	35	
搗			aau	2		ʔ	au	35	
導			aau	6		ʔ	au	31	
蹈			aau	6		ʔ	au	31	
悼			aau	6		ʔ	au	31	
盜			aau	6		ʔ	au	31	
道			aau	6		ʔ	au	31	
稻			aau	6		ʔ	au	31	
砧			am	5		ʔ	ɐm	21	砧板，白讀
敦			an	1		ʔ	ɐn	23	
墩			an	1		ʔ	ɐn	23	
噸			an	1		ʔ	ɐn	23	
蹲			an	1		ʔ	ɐn	23	
盹			an	6		ʔ	ɐn	31	
沌			an	6		ʔ	ɐn	31	
鈍			an	6		ʔ	ɐn	31	
遁			an	6		ʔ	ɐn	31	
頓			an	6		ʔ	ɐn	31	安頓
燉			an	6		ʔ	ɐn	31	
凸			at	8		ʔ	ɐt	31	
突			at	8		ʔ	ɐt	31	
咄			at	7A		ʔ	ɐt	35	
糾			au	2		ʔ	ɐu	35	
低			e	1		ʔ	ɛ	23	
抵			e	2		ʔ	ɛ	35	
底			e	2		ʔ	ɛ	35	
弟			e	6		ʔ	ɛ	31	
知			ei	1		ʔ	ei	23	知道
地			ei	6		ʔ	ei	31	
知			i	1		ʔ	i	23	知道，又音
地			i	6		ʔ	i	31	又音
爹			iaa	1		ʔ	ia	23	
笛			iaak	7A		ʔ	iak	35	
滴			iaak	7B		ʔ	iak	23	滴水，白讀
琢			iaak	7B		ʔ	iak	23	
啄			iaak	7B		ʔ	iak	23	
店			iaam	1		ʔ	iam	23	
玷			iaam	1		ʔ	iam	23	
惦			iaam	1		ʔ	iam	23	
點			iaam	2		ʔ	iam	35	
踮			iaam	2		ʔ	iam	35	
丁			iaang	1		ʔ	iaŋ	23	白讀
釘			iaang	1		ʔ	iaŋ	23	釘子
盯			iaang	1		ʔ	iaŋ	23	
叮			iaang	1		ʔ	iaŋ	23	
頂			iaang	2		ʔ	iaŋ	35	頭頂，白讀
鼎			iaang	2		ʔ	iaŋ	35	白讀
釘			iaang	5		ʔ	iaŋ	21	變調
定			iaang	6		ʔ	iaŋ	31	落定，白讀
訂			iaang	6		ʔ	iaŋ	31	落訂，白讀
喋			iaap	8		ʔ	iap	31	
疊			iaap	8		ʔ	iap	31	
褶			iaap	8		ʔ	iap	31	
蝶			iaap	8		ʔ	iap	31	
碟			iaap	8		ʔ	iap	31	
刁			iaau	1		ʔ	iau	23	
凋			iaau	1		ʔ	iau	23	
貂			iaau	1		ʔ	iau	23	
雕			iaau	1		ʔ	iau	23	
鵰			iaau	1		ʔ	iau	23	
弔			iaau	1		ʔ	iau	23	
釣			iaau	1		ʔ	iau	23	
叼			iaau	1		ʔ	iau	23	
吊			iaau	1		ʔ	iau	23	
丟			iaau	1		ʔ	iau	23	
調			iaau	6		ʔ	iau	31	調動
掉			iaau	6		ʔ	iau	31	
知			ie	1		ʔ	iɛ	23	知道，又音
地			ie	6		ʔ	iɛ	31	又音
狄			ik	8		ʔ	ɪk	31	
