字目	读音	注释	声母	韵母	声调	(声母)	(声母序)	(韵母序)	(调序)	最后一个同音字?1为是	同音字汇(连字音beta!)	声韵组合	最后一个同音异调?1为是	同音字汇(同音异调!)	同音字汇连声韵
邢	hiã44		h	iã	44	h	21	64	2	1	邢	hiã	0	[1]兄[2]顏{姓}連{姓}邢	hiã[1]兄[2]顏{姓}連{姓}邢
艾	hiã311		h	iã	311	h	21	64	6	1	艾	hiã	1	[1]兄[2]顏{姓}連{姓}邢[6]艾	hiã[1]兄[2]顏{姓}連{姓}邢[6]艾
贏	iã44			iã	44	〇	22	64	2	1	贏	iã	0	[2]贏	iã[2]贏
影	iã53			iã	53	〇	22	64	3	1	影	iã	0	[2]贏[3]影	iã[2]贏[3]影
□	iã13	背		iã	13	〇	22	64	4	1	□{背}	iã	1	[2]贏[3]影[4]□{背}	iã[2]贏[3]影[4]□{背}
般	pfuã22		pf	uã	22	pf	5	65	1	1	般	pfuã	0	[1]般	pfuã[1]般
搬	pfuã44		pf	uã	44	pf	5	65	2	0	搬	pfuã	0	[1]般[2]搬	pfuã[1]般[2]搬
盤	pfuã44		pf	uã	44	pf	5	65	2	1	盤	pfuã	0	[1]般[2]搬盤	pfuã[1]般[2]搬盤
半	pfuã21		pf	uã	21	pf	5	65	5	1	半	pfuã	1	[1]般[2]搬盤[5]半	pfuã[1]般[2]搬盤[5]半
潘	pfʰuã22		pfʰ	uã	22	pfʰ	6	65	1	0	潘	pfʰuã	0	[1]潘	pfʰuã[1]潘
番	pfʰuã22		pfʰ	uã	22	pfʰ	6	65	1	1	番	pfʰuã	0	[1]潘番	pfʰuã[1]潘番
頗	pfʰuã53	白	pfʰ	uã	53	pfʰ	6	65	3	1	頗{白}	pfʰuã	0	[1]潘番[3]頗{白}	pfʰuã[1]潘番[3]頗{白}
伴	pfʰuã13		pfʰ	uã	13	pfʰ	6	65	4	1	伴	pfʰuã	1	[1]潘番[3]頗{白}[4]伴	pfʰuã[1]潘番[3]頗{白}[4]伴
丹	tuã22		t	uã	22	t	9	65	1	0	丹	tuã	0	[1]丹	tuã[1]丹
單	tuã22		t	uã	22	t	9	65	1	1	單	tuã	0	[1]丹單	tuã[1]丹單
彈	tuã44		t	uã	44	t	9	65	2	0	彈	tuã	0	[1]丹單[2]彈	tuã[1]丹單[2]彈
壇	tuã44		t	uã	44	t	9	65	2	1	壇	tuã	0	[1]丹單[2]彈壇	tuã[1]丹單[2]彈壇
惰	tuã13	白	t	uã	13	t	9	65	4	0	惰{白}	tuã	0	[1]丹單[2]彈壇[4]惰{白}	tuã[1]丹單[2]彈壇[4]惰{白}
懶	tuã13	训	t	uã	13	t	9	65	4	1	懶{训}	tuã	1	[1]丹單[2]彈壇[4]惰{白}懶{训}	tuã[1]丹單[2]彈壇[4]惰{白}懶{训}
灘	tʰuã22		tʰ	uã	22	tʰ	10	65	1	0	灘	tʰuã	0	[1]灘	tʰuã[1]灘
攤	tʰuã22		tʰ	uã	22	tʰ	10	65	1	0	攤	tʰuã	0	[1]灘攤	tʰuã[1]灘攤
癱	tʰuã22		tʰ	uã	22	tʰ	10	65	1	1	癱	tʰuã	0	[1]灘攤癱	tʰuã[1]灘攤癱
碳	tʰuã21		tʰ	uã	21	tʰ	10	65	5	0	碳	tʰuã	0	[1]灘攤癱[5]碳	tʰuã[1]灘攤癱[5]碳
炭	tʰuã21		tʰ	uã	21	tʰ	10	65	5	1	炭	tʰuã	1	[1]灘攤癱[5]碳炭	tʰuã[1]灘攤癱[5]碳炭
泉	tsuã44		ts	uã	44	ts	13	65	2	0	泉	tsuã	0	[2]泉	tsuã[2]泉
灥	tsuã44		ts	uã	44	ts	13	65	2	1	灥	tsuã	0	[2]泉灥	tsuã[2]泉灥
盞	tsuã53		ts	uã	53	ts	13	65	3	1	盞	tsuã	0	[2]泉灥[3]盞	tsuã[2]泉灥[3]盞
賤	tsuã311		ts	uã	311	ts	13	65	6	1	賤	tsuã	1	[2]泉灥[3]盞[6]賤	tsuã[2]泉灥[3]盞[6]賤
蔡	tsʰuã21		tsʰ	uã	21	tsʰ	14	65	5	0	蔡	tsʰuã	0	[5]蔡	tsʰuã[5]蔡
閂	tsʰuã21		tsʰ	uã	21	tsʰ	14	65	5	1	閂	tsʰuã	1	[5]蔡閂	tsʰuã[5]蔡閂
山	suã22		s	uã	22	s	16	65	1	0	山	suã	0	[1]山	suã[1]山
汕	suã22	～头	s	uã	22	s	16	65	1	1	汕{～头}	suã	0	[1]山汕{～头}	suã[1]山汕{～头}
散	suã53		s	uã	53	s	16	65	3	1	散	suã	0	[1]山汕{～头}[3]散	suã[1]山汕{～头}[3]散
散	suã21		s	uã	21	s	16	65	5	0	散	suã	0	[1]山汕{～头}[3]散[5]散	suã[1]山汕{～头}[3]散[5]散
汕	suã21	～尾	s	uã	21	s	16	65	5	0	汕{～尾}	suã	0	[1]山汕{～头}[3]散[5]散汕{～尾}	suã[1]山汕{～头}[3]散[5]散汕{～尾}
傘	suã21		s	uã	21	s	16	65	5	0	傘	suã	0	[1]山汕{～头}[3]散[5]散汕{～尾}傘	suã[1]山汕{～头}[3]散[5]散汕{～尾}傘
線	suã21		s	uã	21	s	16	65	5	0	線	suã	0	[1]山汕{～头}[3]散[5]散汕{～尾}傘線	suã[1]山汕{～头}[3]散[5]散汕{～尾}傘線
腺	suã21		s	uã	21	s	16	65	5	1	腺	suã	1	[1]山汕{～头}[3]散[5]散汕{～尾}傘線腺	suã[1]山汕{～头}[3]散[5]散汕{～尾}傘線腺
肝	kuã22		k	uã	22	k	17	65	1	0	肝	kuã	0	[1]肝	kuã[1]肝
杆	kuã22		k	uã	22	k	17	65	1	0	杆	kuã	0	[1]肝杆	kuã[1]肝杆
官	kuã22		k	uã	22	k	17	65	1	0	官	kuã	0	[1]肝杆官	kuã[1]肝杆官
棺	kuã22		k	uã	22	k	17	65	1	0	棺	kuã	0	[1]肝杆官棺	kuã[1]肝杆官棺
乾	kuã22	白，饼～	k	uã	22	k	17	65	1	0	乾{白，饼～}	kuã	0	[1]肝杆官棺乾{白，饼～}	kuã[1]肝杆官棺乾{白，饼～}
倌	kuã22		k	uã	22	k	17	65	1	0	倌	kuã	0	[1]肝杆官棺乾{白，饼～}倌	kuã[1]肝杆官棺乾{白，饼～}倌
竿	kuã22		k	uã	22	k	17	65	1	1	竿	kuã	0	[1]肝杆官棺乾{白，饼～}倌竿	kuã[1]肝杆官棺乾{白，饼～}倌竿
寒	kuã44		k	uã	44	k	17	65	2	1	寒	kuã	0	[1]肝杆官棺乾{白，饼～}倌竿[2]寒	kuã[1]肝杆官棺乾{白，饼～}倌竿[2]寒
果	kuã53	文	k	uã	53	k	17	65	3	0	果{文}	kuã	0	[1]肝杆官棺乾{白，饼～}倌竿[2]寒[3]果{文}	kuã[1]肝杆官棺乾{白，饼～}倌竿[2]寒[3]果{文}
几	kuã53	又	k	uã	53	k	17	65	3	0	几{又}	kuã	0	[1]肝杆官棺乾{白，饼～}倌竿[2]寒[3]果{文}几{又}	kuã[1]肝杆官棺乾{白，饼～}倌竿[2]寒[3]果{文}几{又}
幾	kuã53	又	k	uã	53	k	17	65	3	0	幾{又}	kuã	0	[1]肝杆官棺乾{白，饼～}倌竿[2]寒[3]果{文}几{又}幾{又}	kuã[1]肝杆官棺乾{白，饼～}倌竿[2]寒[3]果{文}几{又}幾{又}
趕	kuã53		k	uã	53	k	17	65	3	0	趕	kuã	0	[1]肝杆官棺乾{白，饼～}倌竿[2]寒[3]果{文}几{又}幾{又}趕	kuã[1]肝杆官棺乾{白，饼～}倌竿[2]寒[3]果{文}几{又}幾{又}趕
剮	kuã53		k	uã	53	k	17	65	3	1	剮	kuã	0	[1]肝杆官棺乾{白，饼～}倌竿[2]寒[3]果{文}几{又}幾{又}趕剮	kuã[1]肝杆官棺乾{白，饼～}倌竿[2]寒[3]果{文}几{又}幾{又}趕剮
扞	kuã13	提	k	uã	13	k	17	65	4	1	扞{提}	kuã	0	[1]肝杆官棺乾{白，饼～}倌竿[2]寒[3]果{文}几{又}幾{又}趕剮[4]扞{提}	kuã[1]肝杆官棺乾{白，饼～}倌竿[2]寒[3]果{文}几{又}幾{又}趕剮[4]扞{提}
汗	kuã311	白，～水	k	uã	311	k	17	65	6	1	汗{白，～水}	kuã	1	[1]肝杆官棺乾{白，饼～}倌竿[2]寒[3]果{文}几{又}幾{又}趕剮[4]扞{提}[6]汗{白，～水}	kuã[1]肝杆官棺乾{白，饼～}倌竿[2]寒[3]果{文}几{又}幾{又}趕剮[4]扞{提}[6]汗{白，～水}
款	kʰuã22		kʰ	uã	22	kʰ	18	65	1	0	款	kʰuã	0	[1]款	kʰuã[1]款
寬	kʰuã22		kʰ	uã	22	kʰ	18	65	1	1	寬	kʰuã	0	[1]款寬	kʰuã[1]款寬
看	kʰuã21		kʰ	uã	21	kʰ	18	65	5	1	看	kʰuã	1	[1]款寬[5]看	kʰuã[1]款寬[5]看
歡	huã22		h	uã	22	h	21	65	1	1	歡	huã	0	[1]歡	huã[1]歡
鼾	huã44		h	uã	44	h	21	65	2	1	鼾	huã	0	[1]歡[2]鼾	huã[1]歡[2]鼾
還	huã53		h	uã	53	h	21	65	3	1	還	huã	0	[1]歡[2]鼾[3]還	huã[1]歡[2]鼾[3]還
岸	huã311	塍～	h	uã	311	h	21	65	6	1	岸{塍～}	huã	1	[1]歡[2]鼾[3]還[6]岸{塍～}	huã[1]歡[2]鼾[3]還[6]岸{塍～}
安	uã22			uã	22	〇	22	65	1	0	安	uã	0	[1]安	uã[1]安
鞍	uã22			uã	22	〇	22	65	1	1	鞍	uã	0	[1]安鞍	uã[1]安鞍
碗	uã53			uã	53	〇	22	65	3	1	碗	uã	0	[1]安鞍[3]碗	uã[1]安鞍[3]碗
旱	uã13			uã	13	〇	22	65	4	0	旱	uã	0	[1]安鞍[3]碗[4]旱	uã[1]安鞍[3]碗[4]旱
垾	uã13			uã	13	〇	22	65	4	1	垾	uã	0	[1]安鞍[3]碗[4]旱垾	uã[1]安鞍[3]碗[4]旱垾
案	uã21			uã	21	〇	22	65	5	0	案	uã	0	[1]安鞍[3]碗[4]旱垾[5]案	uã[1]安鞍[3]碗[4]旱垾[5]案
晏	uã21			uã	21	〇	22	65	5	1	晏	uã	0	[1]安鞍[3]碗[4]旱垾[5]案晏	uã[1]安鞍[3]碗[4]旱垾[5]案晏
換	uã311			uã	311	〇	22	65	6	1	換	uã	1	[1]安鞍[3]碗[4]旱垾[5]案晏[6]換	uã[1]安鞍[3]碗[4]旱垾[5]案晏[6]換
平	pẽ44	平行	p	ẽ	44	p	1	66	2	0	平{平行}	pẽ	0	[2]平{平行}	pẽ[2]平{平行}
坪	pẽ44		p	ẽ	44	p	1	66	2	1	坪	pẽ	0	[2]平{平行}坪	pẽ[2]平{平行}坪
柄	pẽ21		p	ẽ	21	p	1	66	5	1	柄	pẽ	0	[2]平{平行}坪[5]柄	pẽ[2]平{平行}坪[5]柄
病	pẽ311		p	ẽ	311	p	1	66	6	1	病	pẽ	1	[2]平{平行}坪[5]柄[6]病	pẽ[2]平{平行}坪[5]柄[6]病
烹	pʰẽ22		pʰ	ẽ	22	pʰ	2	66	1	1	烹	pʰẽ	0	[1]烹	pʰẽ[1]烹
扒	pʰẽ44		pʰ	ẽ	44	pʰ	2	66	2	0	扒	pʰẽ	0	[1]烹[2]扒	pʰẽ[1]烹[2]扒
彭	pʰẽ44		pʰ	ẽ	44	pʰ	2	66	2	0	彭	pʰẽ	0	[1]烹[2]扒彭	pʰẽ[1]烹[2]扒彭
膨	pʰẽ44	～胀	pʰ	ẽ	44	pʰ	2	66	2	0	膨{～胀}	pʰẽ	0	[1]烹[2]扒彭膨{～胀}	pʰẽ[1]烹[2]扒彭膨{～胀}
棚	pʰẽ44		pʰ	ẽ	44	pʰ	2	66	2	0	棚	pʰẽ	0	[1]烹[2]扒彭膨{～胀}棚	pʰẽ[1]烹[2]扒彭膨{～胀}棚
平	pʰẽ44	～上去入	pʰ	ẽ	44	pʰ	2	66	2	0	平{～上去入}	pʰẽ	0	[1]烹[2]扒彭膨{～胀}棚平{～上去入}	pʰẽ[1]烹[2]扒彭膨{～胀}棚平{～上去入}
澎	pʰẽ44		pʰ	ẽ	44	pʰ	2	66	2	1	澎	pʰẽ	1	[1]烹[2]扒彭膨{～胀}棚平{～上去入}澎	pʰẽ[1]烹[2]扒彭膨{～胀}棚平{～上去入}澎
挡	tẽ44	借字	t	ẽ	44	t	9	66	2	0	挡{借字}	tẽ	0	[2]挡{借字}	tẽ[2]挡{借字}
□	tẽ44	挡	t	ẽ	44	t	9	66	2	1	□{挡}	tẽ	0	[2]挡{借字}□{挡}	tẽ[2]挡{借字}□{挡}
假	tẽ53	～意（假装）	t	ẽ	53	t	9	66	3	1	假{～意（假装）}	tẽ	0	[2]挡{借字}□{挡}[3]假{～意（假装）}	tẽ[2]挡{借字}□{挡}[3]假{～意（假装）}
捏	tẽ13	借字	t	ẽ	13	t	9	66	4	0	捏{借字}	tẽ	0	[2]挡{借字}□{挡}[3]假{～意（假装）}[4]捏{借字}	tẽ[2]挡{借字}□{挡}[3]假{～意（假装）}[4]捏{借字}
捏	tẽ13	训	t	ẽ	13	t	9	66	4	1	捏{训}	tẽ	0	[2]挡{借字}□{挡}[3]假{～意（假装）}[4]捏{借字}捏{训}	tẽ[2]挡{借字}□{挡}[3]假{～意（假装）}[4]捏{借字}捏{训}
詐	tẽ21	训，假装	t	ẽ	21	t	9	66	5	1	詐{训，假装}	tẽ	0	[2]挡{借字}□{挡}[3]假{～意（假装）}[4]捏{借字}捏{训}[5]詐{训，假装}	tẽ[2]挡{借字}□{挡}[3]假{～意（假装）}[4]捏{借字}捏{训}[5]詐{训，假装}
鄭	tẽ311		t	ẽ	311	t	9	66	6	1	鄭	tẽ	1	[2]挡{借字}□{挡}[3]假{～意（假装）}[4]捏{借字}捏{训}[5]詐{训，假装}[6]鄭	tẽ[2]挡{借字}□{挡}[3]假{～意（假装）}[4]捏{借字}捏{训}[5]詐{训，假装}[6]鄭
撐	tʰẽ22		tʰ	ẽ	22	tʰ	10	66	1	1	撐	tʰẽ	1	[1]撐	tʰẽ[1]撐
爭	tsẽ22		ts	ẽ	22	ts	13	66	1	0	爭	tsẽ	0	[1]爭	tsẽ[1]爭
崢	tsẽ22		ts	ẽ	22	ts	13	66	1	0	崢	tsẽ	0	[1]爭崢	tsẽ[1]爭崢
掙	tsẽ22		ts	ẽ	22	ts	13	66	1	1	掙	tsẽ	0	[1]爭崢掙	tsẽ[1]爭崢掙
晴	tsẽ44		ts	ẽ	44	ts	13	66	2	1	晴	tsẽ	0	[1]爭崢掙[2]晴	tsẽ[1]爭崢掙[2]晴
井	tsẽ53		ts	ẽ	53	ts	13	66	3	1	井	tsẽ	0	[1]爭崢掙[2]晴[3]井	tsẽ[1]爭崢掙[2]晴[3]井
靜	tsẽ13		ts	ẽ	13	ts	13	66	4	1	靜	tsẽ	1	[1]爭崢掙[2]晴[3]井[4]靜	tsẽ[1]爭崢掙[2]晴[3]井[4]靜
生	tsʰẽ22	不熟	tsʰ	ẽ	22	tsʰ	14	66	1	0	生{不熟}	tsʰẽ	0	[1]生{不熟}	tsʰẽ[1]生{不熟}
青	tsʰẽ22		tsʰ	ẽ	22	tsʰ	14	66	1	0	青	tsʰẽ	0	[1]生{不熟}青	tsʰẽ[1]生{不熟}青
星	tsʰẽ22		tsʰ	ẽ	22	tsʰ	14	66	1	0	星	tsʰẽ	0	[1]生{不熟}青星	tsʰẽ[1]生{不熟}青星
腥	tsʰẽ22	文	tsʰ	ẽ	22	tsʰ	14	66	1	0	腥{文}	tsʰẽ	0	[1]生{不熟}青星腥{文}	tsʰẽ[1]生{不熟}青星腥{文}
氰	tsʰẽ22		tsʰ	ẽ	22	tsʰ	14	66	1	1	氰	tsʰẽ	0	[1]生{不熟}青星腥{文}氰	tsʰẽ[1]生{不熟}青星腥{文}氰
醒	tsʰẽ53		tsʰ	ẽ	53	tsʰ	14	66	3	1	醒	tsʰẽ	1	[1]生{不熟}青星腥{文}氰[3]醒	tsʰẽ[1]生{不熟}青星腥{文}氰[3]醒
些	sẽ22		s	ẽ	22	s	16	66	1	0	些	sẽ	0	[1]些	sẽ[1]些
生	sẽ22	生活	s	ẽ	22	s	16	66	1	0	生{生活}	sẽ	0	[1]些生{生活}	sẽ[1]些生{生活}
牲	sẽ22		s	ẽ	22	s	16	66	1	1	牲	sẽ	0	[1]些生{生活}牲	sẽ[1]些生{生活}牲
省	sẽ53		s	ẽ	53	s	16	66	3	1	省	sẽ	0	[1]些生{生活}牲[3]省	sẽ[1]些生{生活}牲[3]省
性	sẽ21		s	ẽ	21	s	16	66	5	0	性	sẽ	0	[1]些生{生活}牲[3]省[5]性	sẽ[1]些生{生活}牲[3]省[5]性
姓	sẽ21		s	ẽ	21	s	16	66	5	1	姓	sẽ	1	[1]些生{生活}牲[3]省[5]性姓	sẽ[1]些生{生活}牲[3]省[5]性姓
更	kẽ22		k	ẽ	22	k	17	66	1	0	更	kẽ	0	[1]更	kẽ[1]更
羮	kẽ22		k	ẽ	22	k	17	66	1	0	羮	kẽ	0	[1]更羮	kẽ[1]更羮
庚	kẽ22		k	ẽ	22	k	17	66	1	0	庚	kẽ	0	[1]更羮庚	kẽ[1]更羮庚
耕	kẽ22		k	ẽ	22	k	17	66	1	0	耕	kẽ	0	[1]更羮庚耕	kẽ[1]更羮庚耕
經	kẽ22	～布（织布）	k	ẽ	22	k	17	66	1	0	經{～布（织布）}	kẽ	0	[1]更羮庚耕經{～布（织布）}	kẽ[1]更羮庚耕經{～布（织布）}
羹	kẽ22		k	ẽ	22	k	17	66	1	1	羹	kẽ	0	[1]更羮庚耕經{～布（织布）}羹	kẽ[1]更羮庚耕經{～布（织布）}羹
徑	kẽ44	绊倒	k	ẽ	44	k	17	66	2	1	徑{绊倒}	kẽ	0	[1]更羮庚耕經{～布（织布）}羹[2]徑{绊倒}	kẽ[1]更羮庚耕經{～布（织布）}羹[2]徑{绊倒}
哽	kẽ53		k	ẽ	53	k	17	66	3	0	哽	kẽ	0	[1]更羮庚耕經{～布（织布）}羹[2]徑{绊倒}[3]哽	kẽ[1]更羮庚耕經{～布（织布）}羹[2]徑{绊倒}[3]哽
梗	kẽ53		k	ẽ	53	k	17	66	3	0	梗	kẽ	0	[1]更羮庚耕經{～布（织布）}羹[2]徑{绊倒}[3]哽梗	kẽ[1]更羮庚耕經{～布（织布）}羹[2]徑{绊倒}[3]哽梗
埂	kẽ53		k	ẽ	53	k	17	66	3	1	埂	kẽ	0	[1]更羮庚耕經{～布（织布）}羹[2]徑{绊倒}[3]哽梗埂	kẽ[1]更羮庚耕經{～布（织布）}羹[2]徑{绊倒}[3]哽梗埂
勁	kẽ21		k	ẽ	21	k	17	66	5	0	勁	kẽ	0	[1]更羮庚耕經{～布（织布）}羹[2]徑{绊倒}[3]哽梗埂[5]勁	kẽ[1]更羮庚耕經{～布（织布）}羹[2]徑{绊倒}[3]哽梗埂[5]勁
徑	kẽ21		k	ẽ	21	k	17	66	5	1	徑	kẽ	1	[1]更羮庚耕經{～布（织布）}羹[2]徑{绊倒}[3]哽梗埂[5]勁徑	kẽ[1]更羮庚耕經{～布（织布）}羹[2]徑{绊倒}[3]哽梗埂[5]勁徑
坑	kʰẽ22		kʰ	ẽ	22	kʰ	18	66	1	1	坑	kʰẽ	1	[1]坑	kʰẽ[1]坑
桁	hẽ44		h	ẽ	44	h	21	66	2	1	桁	hẽ	0	[2]桁	hẽ[2]桁
哼	hẽ21		h	ẽ	21	h	21	66	5	1	哼	hẽ	1	[2]桁[5]哼	hẽ[2]桁[5]哼
关	kuẽ22		k	uẽ	22	k	17	67	1	1	关	kuẽ	0	[1]关	kuẽ[1]关
果	kuẽ53		k	uẽ	53	k	17	67	3	1	果	kuẽ	1	[1]关[3]果	kuẽ[1]关[3]果
橫	huẽ44		h	uẽ	44	h	21	67	2	1	橫	huẽ	1	[2]橫	huẽ[2]橫
可	kʰõ53	又	kʰ	õ	53	kʰ	18	68	3	1	可{又}	kʰõ	1	[3]可{又}	kʰõ[3]可{又}
澳	õ21			õ	21	〇	22	68	5	0	澳	õ	0	[5]澳	õ[5]澳
奧	õ21			õ	21	〇	22	68	5	0	奧	õ	0	[5]澳奧	õ[5]澳奧
嶴	õ21	地名用字		õ	21	〇	22	68	5	1	嶴{地名用字}	õ	1	[5]澳奧嶴{地名用字}	õ[5]澳奧嶴{地名用字}
張	tiõ22	一～，姓	t	iõ	22	t	9	69	1	1	張{一～，姓}	tiõ	0	[1]張{一～，姓}	tiõ[1]張{一～，姓}
場	tiõ44		t	iõ	44	t	9	69	2	1	場	tiõ	0	[1]張{一～，姓}[2]場	tiõ[1]張{一～，姓}[2]場
丈	tiõ13	姑～	t	iõ	13	t	9	69	4	0	丈{姑～}	tiõ	0	[1]張{一～，姓}[2]場[4]丈{姑～}	tiõ[1]張{一～，姓}[2]場[4]丈{姑～}
趙	tiõ13		t	iõ	13	t	9	69	4	1	趙	tiõ	0	[1]張{一～，姓}[2]場[4]丈{姑～}趙	tiõ[1]張{一～，姓}[2]場[4]丈{姑～}趙
釣	tiõ21		t	iõ	21	t	9	69	5	0	釣	tiõ	0	[1]張{一～，姓}[2]場[4]丈{姑～}趙[5]釣	tiõ[1]張{一～，姓}[2]場[4]丈{姑～}趙[5]釣
賬	tiõ21		t	iõ	21	t	9	69	5	0	賬	tiõ	0	[1]張{一～，姓}[2]場[4]丈{姑～}趙[5]釣賬	tiõ[1]張{一～，姓}[2]場[4]丈{姑～}趙[5]釣賬
帳	tiõ21	文	t	iõ	21	t	9	69	5	0	帳{文}	tiõ	0	[1]張{一～，姓}[2]場[4]丈{姑～}趙[5]釣賬帳{文}	tiõ[1]張{一～，姓}[2]場[4]丈{姑～}趙[5]釣賬帳{文}
脹	tiõ21		t	iõ	21	t	9	69	5	1	脹	tiõ	1	[1]張{一～，姓}[2]場[4]丈{姑～}趙[5]釣賬帳{文}脹	tiõ[1]張{一～，姓}[2]場[4]丈{姑～}趙[5]釣賬帳{文}脹
章	tsiõ22	文～	ts	iõ	22	ts	13	69	1	0	章{文～}	tsiõ	0	[1]章{文～}	tsiõ[1]章{文～}
樟	tsiõ22		ts	iõ	22	ts	13	69	1	0	樟	tsiõ	0	[1]章{文～}樟	tsiõ[1]章{文～}樟
漿	tsiõ22		ts	iõ	22	ts	13	69	1	1	漿	tsiõ	0	[1]章{文～}樟漿	tsiõ[1]章{文～}樟漿
掌	tsiõ53		ts	iõ	53	ts	13	69	3	0	掌	tsiõ	0	[1]章{文～}樟漿[3]掌	tsiõ[1]章{文～}樟漿[3]掌
蔣	tsiõ53		ts	iõ	53	ts	13	69	3	0	蔣	tsiõ	0	[1]章{文～}樟漿[3]掌蔣	tsiõ[1]章{文～}樟漿[3]掌蔣
槳	tsiõ53		ts	iõ	53	ts	13	69	3	0	槳	tsiõ	0	[1]章{文～}樟漿[3]掌蔣槳	tsiõ[1]章{文～}樟漿[3]掌蔣槳
仉	tsiõ53		ts	iõ	53	ts	13	69	3	1	仉	tsiõ	0	[1]章{文～}樟漿[3]掌蔣槳仉	tsiõ[1]章{文～}樟漿[3]掌蔣槳仉
上	tsiõ13	～楼	ts	iõ	13	ts	13	69	4	0	上{～楼}	tsiõ	0	[1]章{文～}樟漿[3]掌蔣槳仉[4]上{～楼}	tsiõ[1]章{文～}樟漿[3]掌蔣槳仉[4]上{～楼}
癢	tsiõ13		ts	iõ	13	ts	13	69	4	1	癢	tsiõ	0	[1]章{文～}樟漿[3]掌蔣槳仉[4]上{～楼}癢	tsiõ[1]章{文～}樟漿[3]掌蔣槳仉[4]上{～楼}癢
醬	tsiõ21		ts	iõ	21	ts	13	69	5	1	醬	tsiõ	0	[1]章{文～}樟漿[3]掌蔣槳仉[4]上{～楼}癢[5]醬	tsiõ[1]章{文～}樟漿[3]掌蔣槳仉[4]上{～楼}癢[5]醬
上	tsiõ311	～面	ts	iõ	311	ts	13	69	6	1	上{～面}	tsiõ	1	[1]章{文～}樟漿[3]掌蔣槳仉[4]上{～楼}癢[5]醬[6]上{～面}	tsiõ[1]章{文～}樟漿[3]掌蔣槳仉[4]上{～楼}癢[5]醬[6]上{～面}
槍	tsʰiõ22		tsʰ	iõ	22	tsʰ	14	69	1	1	槍	tsʰiõ	0	[1]槍	tsʰiõ[1]槍
揚	tsʰiõ44	形容头发翘起	tsʰ	iõ	44	tsʰ	14	69	2	0	揚{形容头发翘起}	tsʰiõ	0	[1]槍[2]揚{形容头发翘起}	tsʰiõ[1]槍[2]揚{形容头发翘起}
牆	tsʰiõ44		tsʰ	iõ	44	tsʰ	14	69	2	1	牆	tsʰiõ	0	[1]槍[2]揚{形容头发翘起}牆	tsʰiõ[1]槍[2]揚{形容头发翘起}牆
搶	tsʰiõ53		tsʰ	iõ	53	tsʰ	14	69	3	1	搶	tsʰiõ	0	[1]槍[2]揚{形容头发翘起}牆[3]搶	tsʰiõ[1]槍[2]揚{形容头发翘起}牆[3]搶
象	tsʰiõ13	想～，大～	tsʰ	iõ	13	tsʰ	14	69	4	0	象{想～，大～}	tsʰiõ	0	[1]槍[2]揚{形容头发翘起}牆[3]搶[4]象{想～，大～}	tsʰiõ[1]槍[2]揚{形容头发翘起}牆[3]搶[4]象{想～，大～}
像	tsʰiõ13	雕～	tsʰ	iõ	13	tsʰ	14	69	4	0	像{雕～}	tsʰiõ	0	[1]槍[2]揚{形容头发翘起}牆[3]搶[4]象{想～，大～}像{雕～}	tsʰiõ[1]槍[2]揚{形容头发翘起}牆[3]搶[4]象{想～，大～}像{雕～}
橡	tsʰiõ13		tsʰ	iõ	13	tsʰ	14	69	4	0	橡	tsʰiõ	0	[1]槍[2]揚{形容头发翘起}牆[3]搶[4]象{想～，大～}像{雕～}橡	tsʰiõ[1]槍[2]揚{形容头发翘起}牆[3]搶[4]象{想～，大～}像{雕～}橡
上	tsʰiõ13	～坟	tsʰ	iõ	13	tsʰ	14	69	4	1	上{～坟}	tsʰiõ	0	[1]槍[2]揚{形容头发翘起}牆[3]搶[4]象{想～，大～}像{雕～}橡上{～坟}	tsʰiõ[1]槍[2]揚{形容头发翘起}牆[3]搶[4]象{想～，大～}像{雕～}橡上{～坟}
匠	tsʰiõ311		tsʰ	iõ	311	tsʰ	14	69	6	1	匠	tsʰiõ	1	[1]槍[2]揚{形容头发翘起}牆[3]搶[4]象{想～，大～}像{雕～}橡上{～坟}[6]匠	tsʰiõ[1]槍[2]揚{形容头发翘起}牆[3]搶[4]象{想～，大～}像{雕～}橡上{～坟}[6]匠
相	siõ22		s	iõ	22	s	16	69	1	0	相	siõ	0	[1]相	siõ[1]相
箱	siõ22		s	iõ	22	s	16	69	1	0	箱	siõ	0	[1]相箱	siõ[1]相箱
鑲	siõ22		s	iõ	22	s	16	69	1	0	鑲	siõ	0	[1]相箱鑲	siõ[1]相箱鑲
傷	siõ22		s	iõ	22	s	16	69	1	1	傷	siõ	0	[1]相箱鑲傷	siõ[1]相箱鑲傷
常	siõ44		s	iõ	44	s	16	69	2	0	常	siõ	0	[1]相箱鑲傷[2]常	siõ[1]相箱鑲傷[2]常
恒	siõ44	训	s	iõ	44	s	16	69	2	0	恒{训}	siõ	0	[1]相箱鑲傷[2]常恒{训}	siõ[1]相箱鑲傷[2]常恒{训}
嘗	siõ44		s	iõ	44	s	16	69	2	0	嘗	siõ	0	[1]相箱鑲傷[2]常恒{训}嘗	siõ[1]相箱鑲傷[2]常恒{训}嘗
償	siõ44		s	iõ	44	s	16	69	2	1	償	siõ	0	[1]相箱鑲傷[2]常恒{训}嘗償	siõ[1]相箱鑲傷[2]常恒{训}嘗償
